run_id,name,url,seed,epochs,stride,dropout,padding,activation,batch_size,kernel_size,channel_mult,max_channels,base_channels,learning_rate,n_conv_layers,apply_dropout_at,_step,train_accuracy,train_loss,test_accuracy,_runtime,epoch,test_loss,_timestamp,runtime_min
sksa2rfu,young-sweep-49,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/sksa2rfu,42,30,2,0.2,1,ReLU,64,3,2,128,64,0.0005,2,2,29,62.362,1.0735077033262423,60.51,271.2026749,30,1.1129730852546207,1757372196.6083004,4.520044581666666
rpt6b4oh,polished-sweep-50,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/rpt6b4oh,42,30,2,0.2,1,ReLU,64,3,2,128,64,0.0005,3,2,29,81.08,0.5366625783541014,70.65,282.5657418,30,0.8777406731988214,1757372236.353404,4.70942903
7dw19c7u,chocolate-sweep-51,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/7dw19c7u,42,30,2,0.2,1,ReLU,64,3,2,128,64,0.0005,5,2,29,92.254,0.2194656283711381,72.82,312.5417514,30,1.0503547590249662,1757372390.2989578,5.20902919
fvsrdv3w,fanciful-sweep-52,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/fvsrdv3w,42,30,2,0.2,1,ReLU,64,3,2,128,64,0.001,2,2,29,67.78,0.9248274315501113,64.29,290.3134843,30,1.0212837746188899,1757372383.8663275,4.838558071666667
fmyc1r8k,sweepy-sweep-53,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/fmyc1r8k,42,30,2,0.2,1,ReLU,64,3,2,128,64,0.001,3,2,29,88.276,0.3232037096720217,68.13,299.3288418,30,1.1872758113654556,1757372453.2409036,4.98881403
bt5fseyq,legendary-sweep-54,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/bt5fseyq,42,30,2,0.2,1,ReLU,64,3,2,128,64,0.001,5,2,29,90.592,0.2677310701516812,72.52,438.1173958,30,1.125229880498473,1757372637.1534977,7.301956596666667
nb2m6st0,magic-sweep-55,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/nb2m6st0,42,30,2,0.3,1,ReLU,64,3,2,128,64,0.0005,2,2,29,62.362,1.0735077033262423,60.51,288.6553657,30,1.1129730852546207,1757372493.0668702,4.810922761666666
auy0eujh,expert-sweep-56,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/auy0eujh,42,30,2,0.3,1,ReLU,64,3,2,128,64,0.0005,3,2,29,79.518,0.5776732299105286,70.1,300.029336,30,0.8785826320860796,1757372547.9795375,5.000488933333333
lneacxah,graceful-sweep-57,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/lneacxah,42,30,2,0.3,1,ReLU,64,3,2,128,64,0.0005,5,2,29,88.452,0.3281712669717229,72.73,315.3605222,30,0.9169111445451238,1757372708.2083359,5.256008703333333
wwez5e54,lyric-sweep-58,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/wwez5e54,42,30,2,0.3,1,ReLU,64,3,2,128,64,0.001,2,2,29,67.78,0.9248274315501113,64.29,292.1987145,30,1.0212837746188899,1757372694.7676802,4.869978575
